"ABAT","ACADSB","ANP32E","ASPM","CDC20","CDCA8","CENPA","DNAJC12","DNALI1","ERBB4","ESR1","EZH2","GATA3","GLI3","MAPT","MCM5","MCM6","MELK","PTK7","RAB17","RFC4","SCUBE2","SLC22A5","SOX11","TCEAL1","TTK","TXNDC5","TSP1","TSP2","TSP3","TSP4","TSP5","TSP6","TSP7","TSP8","TSP9","TSP10","YY"
0.683427853717105,1.97211644397989,1.34921339034578,2.90749254948564,1.4165983323496,2.16981636614966,2.52596158415198,1.41400078016222,1.42486084935632,-0.23721637935406,1.59652449440418,1.68003624403663,-0.274349521641128,1.52514497650297,0.874680167692548,1.95783232319716,1.01882629724719,1.60861773903569,1.066379354073,2.4058249400295,1.32228203059224,2.18913300295535,1.23689463421649,1.59888514744784,1.26465967598516,0.652925633476753,0.801406714092445,2.12270578898443,0.685382295908651,-0.0271181326840262,-1.05838265161,0.183451800759919,-1.89344375974845,-3.09263923169738,0.598979283963624,-0.26877061315441,0.170484532416004,0
0.335209045873246,1.10309307022141,0.392388585135105,-0.329391948607584,0.309686968784643,0.120358603016329,-0.100085259327975,0.268755604024739,1.31196168095216,1.65547305256114,0.642966187422858,-0.0153670111333474,0.569853809693619,1.13430130390365,0.999230999991801,0.605314110047595,0.104862165908908,-0.453048476014823,0.79047495009323,0.733387881057997,-0.00852980022889399,0.615574536090928,1.10292720915468,0.922549544436225,1.33211945705653,0.122018706926075,-0.120920100375841,-0.531558912122883,-0.143398249781977,-1.27352650963471,-0.399332616932046,0.370733343716236,-0.507666349826638,-0.38854968256548,0.119444768570302,0.394281153510657,0.838743804651655,0
1.29244521105598,0.94805469016754,0.876986812107076,0.429658457459799,0.946037876724581,1.06094752255389,0.422577309289777,0.93890566672812,2.29510338595205,1.92481172970533,1.36256146249859,0.919878262518071,1.27842789661135,1.50153309410208,1.50310916481869,0.93135591899076,0.83422434958995,0.533005395350076,1.53866208844716,0.862903076891268,0.720005417103223,1.06844965633514,1.72188102788974,0.864759769072123,1.32672988997106,1.3431959955917,0.311563085699076,-0.679439979766413,-0.591637209332862,-0.700936883912322,0.0394594320465632,0.121403643683818,-0.737805374142814,-0.763001845052661,-0.164383251826691,0.702037125749807,1.16557394489766,0
0.402601059755443,0.874615457510443,0.902018293360996,0.635386662469648,1.02819258912821,1.36125087410276,0.706877356044511,0.529845847191058,1.73563305884628,1.67835443454985,0.221196527914576,0.906468785724081,0.750623468713951,1.2893264886933,1.20888660004215,1.0529534788835,0.895881771303193,0.695261085711796,1.76063322778824,0.5584782502495,0.844934741374976,0.703709545557869,1.78515635030528,1.0218088345292,1.23891164981366,1.54441795245421,0.330047596480405,0.195597691199041,0.549668695872333,-0.584424604434439,0.279269386336539,0.293271689337232,-0.345643991660072,-0.0821466497042486,1.13430300735564,0.818269121381414,1.18757996431572,0
1.20605206468627,1.83958303996277,0.701767407463538,3.12538541079931,1.68940912824645,2.58189583713485,2.55510668625088,1.11669586684794,1.53975993101988,1.36301612536189,1.01463742300554,1.59770879175992,0.563237037966082,1.25154931726766,1.14504290509435,0.392734763427192,1.46089110857025,2.13537766128933,2.00893918697658,2.07817166021555,1.23714669988863,1.72828818508301,1.6711312258512,1.75132161951439,0.144754641208985,0.36776464989322,0.854644962630574,1.67632722098315,-0.281718058760734,-0.82501416241809,-2.79399595565906,-1.36167950098732,-1.09492095306051,-1.92413674277451,0.800799219917634,-2.95650771387966,0.783695628081865,0
1.73211070962344,1.59431993754998,1.42233560032452,0.884450076960508,1.34483634507031,1.28560411729625,1.03514336009904,1.50561531529569,2.7881416141311,2.89795966247811,1.47728280988484,1.16019712113977,1.75116875823956,1.7372476168765,1.35775969419555,1.67898047679281,1.2537955851508,0.933636729576546,1.97521652285474,1.52843165746026,1.15712654750249,1.08401526659899,2.37045308264909,1.72812831120155,2.0172285436274,1.77240796779843,0.619275824000023,-1.01105207084584,-1.03419803005188,1.10500344799486,0.01066504685404,0.318688794680343,-0.0986860374304119,-0.550848676218816,-0.303528208167656,-0.26358253026661,0.646394894182682,0
-0.0969085471394046,0.37903663565404,0.425295139143069,-0.221966245104658,0.413285453578366,0.328458549099147,0.21635133917504,-0.446200199560997,1.00914869990063,0.864549137794821,-0.247136502003421,0.73950765309303,-0.108099562323196,0.514835913863056,0.623671458725138,0.587274911601969,0.242613869053616,-0.00584374918452599,1.01882650039874,0.23302323339322,0.145067516349429,-0.0598467417094239,1.17528994489587,1.0078964812008,1.06993287001622,0.777066942645175,-0.498493416188575,0.541848514227024,0.115792087484406,1.1165497099251,0.222540149837834,0.403412479157378,0.577154629593097,0.601255839266526,-0.0397758282377671,0.734977367426781,0.787396426009514,0
0.361626715315067,1.11234097359304,0.393794848126899,-0.166314712929045,0.46229979047002,0.597932279006115,0.498088348060279,0.535930577434341,1.998960294351,1.71005755417276,0.468634728159435,0.36404230286131,0.406811932984346,0.248306958866101,1.12813689414041,0.495408623221466,0.351792620672676,0.0437343784259995,0.792154005610182,0.568223948153785,0.429117348377836,0.664795519898241,1.46137517922147,0.855930775613719,1.06327516949887,0.583536956610739,-0.297882108002975,-0.449104013800429,-0.76999757028679,-0.263753420826393,0.390579024618086,-0.210229064126291,-0.358538504593744,0.130734317307414,-0.76457567544667,0.379222757315469,-0.459203822135796,0
0.497219447246049,0.821576011702541,1.1244890986627,0.342531878397978,0.759727698426192,1.07379319823802,0.774699281206528,0.321582125682331,1.24339521740128,1.48262213079102,-0.184152232850184,0.603835299647955,0.763516401303811,1.49136750821423,0.505336435167307,0.999838061238044,0.59000080602335,0.432597167209567,1.60851079795237,0.979594986008374,0.58245165585243,0.574977741754127,1.42771809283023,1.62592602328911,1.02110973288901,0.954289950524086,0.165046154652954,-0.151250631092148,0.703980468832474,0.382837247267081,0.412497138719857,0.307190580358459,-0.0451457772058206,0.190413767888462,0.206669965082546,0.908619498552541,1.02131226204593,0
1.64315325129894,2.09316272530226,0.97036267476215,0.744637006371774,0.665876382900696,1.1117593063711,0.778445259631174,1.85963598399579,2.18198206087201,2.17816100738754,1.14166663282545,0.976145478869324,1.10705933427113,1.12731246360576,1.31312712947895,0.791051042191448,1.07243253494062,0.627404153477188,1.206544907194,1.15963393150334,0.736837999741943,0.662271366882482,1.62764118599424,0.985422679670318,1.34258155786951,1.7573317049754,0.472487061912999,-0.0559494986107619,-0.744946957793261,-1.06097032410073,-0.230434208265451,0.363471313618204,-0.000575612935087135,-0.0432094471910045,-0.15953740757601,0.257814437991768,1.3399920247297,0
